,HSTeamID,LSTeamID,HSFGM,HSFGA,HSFGM3,HSFGA3,HSFTM,HSFTA,HSOR,HSDR,HSAst,HSTO,HSStl,HSBlk,HSPF,LSFGM,LSFGA,LSFGM3,LSFGA3,LSFTM,LSFTA,LSOR,LSDR,LSAst,LSStl,LSBlk,LSPF,LSTO,LS_power_seed,HS_power_seed,first_round,second_round,sweet_16,elite_8,final_four,championship,HS_avg_score,HS_avg_against,LS_avg_score,LS_avg_against,HS_wins,HS_loss,LS_wins,LS_loss,HS_op_FGM,HS_op_FGA,HS_op_FMG3,HS_op_FGA3,HS_op_OR,HS_op_DR,HS_op_To,LS_op_FGM,LS_op_FGA,LS_op_FMG3,LS_op_FGA3,LS_op_OR,LS_op_DR,LS_op_To,HS_power_conf,HS_mid_conf,HS_low_conf,LS_power_conf,LS_mid_conf,LS_low_conf,HS_conf_champ,LS_conf_champ,HS_page_rank,LS_page_rank,HS_historical_tournament_win%,LS_historical_tournament_win%,target
10,1261,1345,26.806451612903224,55.064516129032256,6.741935483870968,17.580645161290324,12.870967741935484,19.870967741935484,10.612903225806452,24.516129032258064,16.387096774193548,16,8.0,4.161290322580645,16.35483870967742,23.75,54.392857142857146,5.107142857142857,15.5,19.142857142857142,10.392857142857142,8,23.464285714285715,12.25,7.178571428571429,2.9285714285714284,19.821428571428573,19,35,31,1,0,0,0,0,0,73.2258064516129,62.903225806451616,71.75,65.25,21.0,10.0,18.0,10.0,22.870967741935484,56.12903225806452,6.290322580645161,18.096774193548388,11.32258064516129,21.419354838709676,15.548387096774194,22.607142857142858,54.5,5.357142857142857,16.75,10.642857142857142,23.464285714285715,16.392857142857142,1,0,0,1,0,0,0,0,0.008217687728567439,0.008254364371423266,0.0,0.0,0
11,1393,1264,29.24137931034483,62.206896551724135,5.241379310344827,15.862068965517242,16.379310344827587,23.620689655172413,14.310344827586206,26.896551724137932,14.96551724137931,18,8.310344827586206,7.275862068965517,16.586206896551722,25.93103448275862,57.55172413793103,5.517241379310345,15.827586206896552,18.79310344827586,11.310344827586206,14,23.310344827586206,13.862068965517242,9.172413793103448,3.896551724137931,21.93103448275862,11,54,10,1,0,0,0,0,0,80.10344827586206,69.89655172413794,76.17241379310344,67.75862068965517,24.0,5.0,23.0,6.0,25.20689655172414,64.62068965517241,6.931034482758621,22.586206896551722,15.793103448275861,22.275862068965516,14.448275862068966,23.06896551724138,55.41379310344828,4.344827586206897,13.620689655172415,12.620689655172415,23.03448275862069,17.724137931034484,0,0,0,0,0,1,0,1,0.009253022177492905,0.003773800968240097,0.0,0.0,1
12,1400,1421,28.0,62.42857142857143,5.857142857142857,16.785714285714285,17.0,23.785714285714285,16.178571428571427,26.142857142857142,14.5,14,6.392857142857143,3.857142857142857,20.357142857142858,24.379310344827587,56.793103448275865,6.482758620689655,18.0,15.96551724137931,12.275862068965518,13,23.17241379310345,13.03448275862069,7.068965517241379,3.0,19.103448275862068,11,63,2,1,0,0,0,0,0,78.85714285714286,68.67857142857143,71.20689655172414,78.44827586206897,22.0,6.0,13.0,16.0,24.357142857142858,59.214285714285715,6.107142857142857,17.642857142857142,12.928571428571429,22.0,14.178571428571429,27.79310344827586,60.96551724137931,7.620689655172414,20.75862068965517,13.724137931034482,22.82758620689655,12.827586206896552,1,0,0,0,0,1,0,1,0.008790643156965584,0.0013837129145519086,0.0,0.0,1
13,1332,1428,28.59375,62.0,9.0,23.0,16.03125,20.65625,11.375,24.5,17.46875,17,8.03125,2.78125,20.9375,23.166666666666668,50.733333333333334,7.166666666666667,18.766666666666666,13.233333333333333,10.133333333333333,13,23.2,13.2,4.666666666666667,3.7666666666666666,20.1,15,36,32,1,0,0,0,0,0,82.21875,73.96875,66.73333333333333,60.0,23.0,9.0,23.0,7.0,25.875,60.71875,5.6875,16.375,13.21875,23.6875,16.75,20.2,48.766666666666666,4.566666666666666,14.3,10.1,20.833333333333332,12.566666666666666,1,0,0,0,1,0,1,0,0.006125268309595647,0.00653321992819712,0.0,0.0,0
14,1448,1190,26.137931034482758,57.241379310344826,6.103448275862069,17.724137931034484,20.03448275862069,26.620689655172413,14.758620689655173,26.93103448275862,14.586206896551724,19,6.413793103448276,4.379310344827586,18.482758620689655,28.074074074074073,61.407407407407405,5.222222222222222,15.185185185185185,18.333333333333332,14.0,13,24.037037037037038,14.037037037037036,10.703703703703704,5.2592592592592595,19.51851851851852,15,58,6,1,0,0,0,0,0,78.41379310344827,67.62068965517241,79.70370370370371,77.48148148148148,24.0,5.0,17.0,10.0,23.655172413793103,59.758620689655174,7.482758620689655,22.275862068965516,12.448275862068966,19.344827586206897,13.620689655172415,27.555555555555557,62.48148148148148,7.111111111111111,19.85185185185185,13.851851851851851,22.51851851851852,18.88888888888889,1,0,0,0,0,1,0,1,0.009900780592060865,0.002737564977779887,0.0,0.0,1
15,1462,1407,26.8,59.2,6.433333333333334,17.766666666666666,18.2,24.366666666666667,13.933333333333334,25.5,16.4,10,5.466666666666667,3.033333333333333,15.766666666666667,28.233333333333334,65.33333333333333,9.466666666666667,28.333333333333332,13.433333333333334,15.066666666666666,12,24.7,15.066666666666666,9.533333333333333,5.2,16.6,9,55,11,1,0,0,0,0,0,78.23333333333333,65.96666666666667,79.36666666666666,70.56666666666666,25.0,5.0,25.0,5.0,25.2,61.63333333333333,6.233333333333333,19.533333333333335,12.266666666666667,21.333333333333332,14.0,25.033333333333335,60.266666666666666,8.1,24.066666666666666,13.433333333333334,24.866666666666667,17.733333333333334,0,0,1,0,0,1,0,1,0.008836745127188598,0.002634559688147877,0.0,0.0,1
16,1112,1211,30.321428571428573,65.71428571428571,7.035714285714286,20.071428571428573,17.535714285714285,25.0,15.178571428571429,27.642857142857142,17.642857142857142,9,8.464285714285714,4.214285714285714,17.75,26.06451612903226,55.45161290322581,7.161290322580645,19.06451612903226,17.774193548387096,11.935483870967742,16,25.322580645161292,15.741935483870968,6.806451612903226,3.5161290322580645,18.64516129032258,11,33,4,0,1,0,0,0,0,85.21428571428571,70.25,77.06451612903226,68.19354838709677,25.0,3.0,23.0,8.0,26.357142857142858,64.67857142857143,6.321428571428571,19.964285714285715,13.107142857142858,23.285714285714285,16.857142857142858,23.903225806451612,56.25806451612903,7.451612903225806,20.032258064516128,10.096774193548388,21.0,14.870967741935484,1,0,0,0,1,0,0,0,0.01018910645403737,0.004612659805561999,0.0,0.0,1
17,1390,1163,25.64516129032258,58.03225806451613,6.935483870967742,19.387096774193548,14.03225806451613,20.774193548387096,13.741935483870968,25.129032258064516,14.64516129032258,11,5.516129032258065,3.3548387096774195,18.516129032258064,29.533333333333335,62.2,6.066666666666666,15.7,14.9,14.766666666666667,17,27.9,15.633333333333333,5.933333333333334,7.733333333333333,18.4,9,19,15,0,1,0,0,0,0,72.25806451612904,66.96774193548387,80.03333333333333,71.4,23.0,8.0,21.0,9.0,23.580645161290324,57.83870967741935,5.741935483870968,18.93548387096774,11.387096774193548,21.580645161290324,13.064516129032258,24.866666666666667,65.36666666666666,6.433333333333334,20.133333333333333,15.333333333333334,21.5,13.366666666666667,1,0,0,0,0,0,0,0,0.011094951869061433,0.008166406940942094,0.0,0.0,0
18,1181,1141,27.366666666666667,60.333333333333336,7.333333333333333,20.6,19.9,28.066666666666666,13.766666666666667,23.1,13.833333333333334,11,8.5,5.133333333333334,21.266666666666666,26.620689655172413,52.689655172413794,6.827586206896552,17.93103448275862,19.275862068965516,10.586206896551724,14,23.275862068965516,15.620689655172415,7.103448275862069,4.0,20.96551724137931,21,41,9,0,1,0,0,0,0,81.96666666666667,70.4,79.34482758620689,73.24137931034483,24.0,6.0,23.0,6.0,25.066666666666666,57.166666666666664,4.933333333333334,14.466666666666667,12.2,22.633333333333333,17.833333333333332,26.344827586206897,57.93103448275862,4.9655172413793105,13.89655172413793,12.241379310344827,18.896551724137932,16.06896551724138,1,0,0,0,1,0,1,1,0.011693740888926777,0.0043241723839066125,0.0,0.0,1
19,1242,1113,30.233333333333334,62.3,4.8,14.133333333333333,16.066666666666666,24.133333333333333,14.3,26.9,16.733333333333334,13,10.133333333333333,4.9,16.7,27.20689655172414,56.89655172413793,4.0,12.586206896551724,17.551724137931036,13.689655172413794,17,23.310344827586206,15.551724137931034,5.206896551724138,4.241379310344827,19.413793103448278,11,37,5,0,1,0,0,0,0,81.33333333333333,66.36666666666666,75.96551724137932,69.17241379310344,23.0,7.0,18.0,11.0,24.6,60.53333333333333,6.633333333333334,18.333333333333332,11.533333333333333,22.5,17.3,24.79310344827586,55.6551724137931,5.448275862068965,15.89655172413793,11.0,20.551724137931036,15.517241379310345,1,0,0,1,0,0,0,0,0.008647624683400624,0.0050894411736004406,0.0,0.0,1
20,1266,1281,27.214285714285715,56.25,5.785714285714286,15.25,18.178571428571427,23.607142857142858,13.107142857142858,24.071428571428573,16.321428571428573,12,6.0,3.642857142857143,18.642857142857142,26.161290322580644,59.193548387096776,7.483870967741935,20.967741935483872,11.96774193548387,13.483870967741936,18,25.903225806451612,13.741935483870968,5.709677419354839,4.32258064516129,16.870967741935484,12,24,12,0,1,0,0,0,0,78.39285714285714,67.67857142857143,71.7741935483871,66.48387096774194,23.0,5.0,21.0,10.0,23.821428571428573,58.67857142857143,6.714285714285714,20.5,12.678571428571429,18.571428571428573,12.5,24.129032258064516,59.935483870967744,5.806451612903226,18.193548387096776,13.161290322580646,23.258064516129032,13.193548387096774,0,1,0,1,0,0,0,0,0.010139288612953726,0.0083144666236049,0.0,0.0,1
21,1228,1323,27.1,55.8,7.433333333333334,20.166666666666668,13.8,19.1,9.733333333333333,25.4,18.266666666666666,9,7.0,3.1,19.133333333333333,27.225806451612904,60.67741935483871,8.290322580645162,21.774193548387096,17.35483870967742,11.387096774193548,5,26.870967741935484,16.903225806451612,7.451612903225806,5.645161290322581,16.225806451612904,11,17,13,0,1,0,0,0,0,75.43333333333334,61.4,80.09677419354838,71.19354838709677,24.0,6.0,22.0,9.0,20.333333333333332,54.06666666666667,5.7,19.1,11.133333333333333,21.2,14.833333333333334,26.774193548387096,64.7741935483871,6.225806451612903,17.0,13.67741935483871,24.806451612903224,13.064516129032258,1,0,0,0,0,0,1,0,0.008325093745683772,0.009583195188071117,0.0,0.0,0
22,1328,1143,25.266666666666666,56.53333333333333,7.466666666666667,18.966666666666665,13.166666666666666,18.6,12.133333333333333,24.966666666666665,14.166666666666666,12,6.933333333333334,3.7666666666666666,18.6,27.344827586206897,58.724137931034484,6.413793103448276,17.03448275862069,13.379310344827585,11.241379310344827,6,24.379310344827587,16.0,6.551724137931035,2.793103448275862,17.103448275862068,9,30,3,0,1,0,0,0,0,71.16666666666667,60.166666666666664,74.48275862068965,69.75862068965517,24.0,6.0,21.0,8.0,21.6,53.36666666666667,4.433333333333334,13.566666666666666,10.4,22.4,13.7,25.379310344827587,58.793103448275865,7.103448275862069,21.448275862068964,11.172413793103448,23.0,14.931034482758621,1,0,0,1,0,0,1,0,0.008865356267974158,0.005548802483577412,0.0,0.0,1
23,1458,1409,25.03448275862069,53.89655172413793,6.241379310344827,17.379310344827587,14.413793103448276,19.448275862068964,10.310344827586206,22.551724137931036,13.310344827586206,5,6.9655172413793105,2.8275862068965516,14.827586206896552,26.387096774193548,57.03225806451613,6.645161290322581,18.322580645161292,14.096774193548388,11.161290322580646,11,25.806451612903224,14.774193548387096,7.580645161290323,5.0,17.322580645161292,11,52,20,0,1,0,0,0,0,70.72413793103448,58.689655172413794,73.51612903225806,65.25806451612904,22.0,7.0,22.0,9.0,22.20689655172414,51.58620689655172,5.068965517241379,14.931034482758621,8.206896551724139,21.689655172413794,13.96551724137931,23.258064516129032,58.61290322580645,5.612903225806452,18.161290322580644,12.774193548387096,22.70967741935484,14.419354838709678,1,0,0,0,1,0,0,1,0.007226662678113232,0.004298716895611014,0.0,0.0,1
24,1448,1120,26.137931034482758,57.241379310344826,6.103448275862069,17.724137931034484,20.03448275862069,26.620689655172413,14.758620689655173,26.93103448275862,14.586206896551724,18,6.413793103448276,4.379310344827586,18.482758620689655,25.7,54.7,5.633333333333334,16.333333333333332,13.066666666666666,11.933333333333334,12,22.566666666666666,13.4,8.033333333333333,4.966666666666667,16.366666666666667,14,38,6,0,1,0,0,0,0,78.41379310344827,67.62068965517241,70.1,65.56666666666666,24.0,5.0,19.0,11.0,23.655172413793103,59.758620689655174,7.482758620689655,22.275862068965516,12.448275862068966,19.344827586206897,13.620689655172415,23.8,56.63333333333333,6.9,20.7,12.233333333333333,20.6,15.8,1,0,0,1,0,0,0,0,0.009900780592060865,0.004792421973105759,0.0,0.0,0
25,1257,1139,27.966666666666665,60.833333333333336,8.433333333333334,23.4,17.466666666666665,25.1,13.2,25.1,16.6,14,7.2,4.733333333333333,22.666666666666668,24.06896551724138,50.6551724137931,8.482758620689655,21.862068965517242,11.96551724137931,7.827586206896552,10,20.379310344827587,12.96551724137931,6.344827586206897,1.8620689655172413,16.06896551724138,12,46,14,0,1,0,0,0,0,81.83333333333333,68.46666666666667,68.58620689655173,60.93103448275862,24.0,6.0,24.0,5.0,22.533333333333335,55.96666666666667,5.1,16.733333333333334,12.866666666666667,23.6,17.4,23.03448275862069,51.62068965517241,4.896551724137931,14.172413793103448,10.448275862068966,20.20689655172414,12.0,0,1,0,0,0,1,1,0,0.013011639292973306,0.004612055642093883,0.0,0.0,0
26,1246,1428,28.46875,58.40625,5.90625,16.59375,14.6875,20.78125,12.875,24.15625,16.1875,13,7.8125,5.09375,17.375,23.166666666666668,50.733333333333334,7.166666666666667,18.766666666666666,13.233333333333333,10.133333333333333,8,23.2,13.2,4.666666666666667,3.7666666666666666,20.1,16,36,1,0,1,0,0,0,0,77.53125,64.09375,66.73333333333333,60.0,29.0,3.0,23.0,7.0,23.0,55.78125,5.78125,17.625,11.1875,19.96875,16.46875,20.2,48.766666666666666,4.566666666666666,14.3,10.1,20.833333333333332,12.566666666666666,1,0,0,0,1,0,1,0,0.013314575710054285,0.00653321992819712,0.0,0.0,1
27,1462,1268,26.8,59.2,6.433333333333334,17.766666666666666,18.2,24.366666666666667,13.933333333333334,25.5,16.4,7,5.466666666666667,3.033333333333333,15.766666666666667,29.428571428571427,63.357142857142854,6.75,16.964285714285715,15.178571428571429,13.75,7,26.75,18.892857142857142,10.892857142857142,6.607142857142857,19.0,8,23,11,0,1,0,0,0,0,78.23333333333333,65.96666666666667,80.78571428571429,66.85714285714286,25.0,5.0,19.0,9.0,25.2,61.63333333333333,6.233333333333333,19.533333333333335,12.266666666666667,21.333333333333332,14.0,22.928571428571427,60.57142857142857,6.5,20.785714285714285,14.321428571428571,23.607142857142858,18.321428571428573,0,0,1,1,0,0,0,0,0.008836745127188598,0.008065844030066877,0.0,0.0,0
28,1196,1277,26.93548387096774,56.516129032258064,8.67741935483871,22.129032258064516,13.35483870967742,18.93548387096774,10.806451612903226,24.258064516129032,16.419354838709676,14,7.774193548387097,4.096774193548387,16.903225806451612,23.032258064516128,51.096774193548384,4.903225806451613,13.387096774193548,16.258064516129032,10.67741935483871,9,24.258064516129032,13.612903225806452,6.387096774193548,3.7096774193548385,20.032258064516128,10,27,7,0,1,0,0,0,0,75.90322580645162,64.6774193548387,67.2258064516129,60.96774193548387,24.0,7.0,19.0,12.0,24.225806451612904,57.25806451612903,5.806451612903226,17.741935483870968,11.96774193548387,21.741935483870968,15.064516129032258,20.161290322580644,50.32258064516129,5.774193548387097,17.06451612903226,9.32258064516129,20.225806451612904,14.290322580645162,1,0,0,1,0,0,0,0,0.008453645360191026,0.010712186468771243,0.0,0.0,0
29,1338,1231,26.866666666666667,53.5,6.366666666666666,17.766666666666666,14.5,22.8,11.3,25.366666666666667,17.766666666666666,11,8.066666666666666,4.1,17.966666666666665,23.4375,54.9375,7.53125,21.625,16.125,11.21875,5,25.625,13.8125,4.4375,5.34375,18.0625,16,28,8,0,1,0,0,0,0,74.6,58.833333333333336,70.53125,67.0,26.0,4.0,20.0,12.0,20.466666666666665,53.36666666666667,5.233333333333333,17.433333333333334,10.3,19.733333333333334,16.166666666666668,24.28125,58.84375,4.71875,16.375,12.125,24.15625,10.5,0,0,0,1,0,0,1,0,0.008705910970501659,0.007446545329197972,0.0,0.0,1
30,1393,1329,29.24137931034483,62.206896551724135,5.241379310344827,15.862068965517242,16.379310344827587,23.620689655172413,14.310344827586206,26.896551724137932,14.96551724137931,17,8.310344827586206,7.275862068965517,16.586206896551722,24.655172413793103,55.41379310344828,4.862068965517241,12.96551724137931,14.551724137931034,12.379310344827585,11,24.06896551724138,12.241379310344827,8.793103448275861,5.586206896551724,20.137931034482758,22,22,10,0,1,0,0,0,0,80.10344827586206,69.89655172413794,68.72413793103448,62.206896551724135,24.0,5.0,20.0,9.0,25.20689655172414,64.62068965517241,6.931034482758621,22.586206896551722,15.793103448275861,22.275862068965516,14.448275862068966,21.75862068965517,55.827586206896555,5.103448275862069,15.413793103448276,14.10344827586207,22.413793103448278,16.75862068965517,0,0,0,1,0,0,0,0,0.009253022177492905,0.00765830860006399,0.0,0.0,1
31,1400,1345,28.0,62.42857142857143,5.857142857142857,16.785714285714285,17.0,23.785714285714285,16.178571428571427,26.142857142857142,14.5,13,6.392857142857143,3.857142857142857,20.357142857142858,23.75,54.392857142857146,5.107142857142857,15.5,19.142857142857142,10.392857142857142,13,23.464285714285715,12.25,7.178571428571429,2.9285714285714284,19.821428571428573,13,35,2,0,1,0,0,0,0,78.85714285714286,68.67857142857143,71.75,65.25,22.0,6.0,18.0,10.0,24.357142857142858,59.214285714285715,6.107142857142857,17.642857142857142,12.928571428571429,22.0,14.178571428571429,22.607142857142858,54.5,5.357142857142857,16.75,10.642857142857142,23.464285714285715,16.392857142857142,1,0,0,1,0,0,0,0,0.008790643156965584,0.008254364371423266,0.0,0.0,1
32,1112,1323,30.321428571428573,65.71428571428571,7.035714285714286,20.071428571428573,17.535714285714285,25.0,15.178571428571429,27.642857142857142,17.642857142857142,10,8.464285714285714,4.214285714285714,17.75,27.225806451612904,60.67741935483871,8.290322580645162,21.774193548387096,17.35483870967742,11.387096774193548,9,26.870967741935484,16.903225806451612,7.451612903225806,5.645161290322581,16.225806451612904,19,17,4,0,0,1,0,0,0,85.21428571428571,70.25,80.09677419354838,71.19354838709677,25.0,3.0,22.0,9.0,26.357142857142858,64.67857142857143,6.321428571428571,19.964285714285715,13.107142857142858,23.285714285714285,16.857142857142858,26.774193548387096,64.7741935483871,6.225806451612903,17.0,13.67741935483871,24.806451612903224,13.064516129032258,1,0,0,0,0,0,0,0,0.01018910645403737,0.009583195188071117,0.0,0.0,1
33,1242,1181,30.233333333333334,62.3,4.8,14.133333333333333,16.066666666666666,24.133333333333333,14.3,26.9,16.733333333333334,17,10.133333333333333,4.9,16.7,27.366666666666667,60.333333333333336,7.333333333333333,20.6,19.9,13.766666666666667,11,23.1,13.833333333333334,8.5,5.133333333333334,21.266666666666666,14,9,5,0,0,1,0,0,0,81.33333333333333,66.36666666666666,81.96666666666667,70.4,23.0,7.0,24.0,6.0,24.6,60.53333333333333,6.633333333333334,18.333333333333332,11.533333333333333,22.5,17.3,25.066666666666666,57.166666666666664,4.933333333333334,14.466666666666667,12.2,22.633333333333333,17.833333333333332,1,0,0,1,0,0,0,1,0.008647624683400624,0.011693740888926777,0.0,0.0,1
